,group_code,food_group,cod_item,food_description,group_eng,desc_eng
1195,14,Óleos e gorduras,7904201,MARGARINA LIGHT,Oil and fat,MARGARINA LIGHT
1196,14,Óleos e gorduras,8403601,OLEO DE COCO,Oil and fat,COCONUT OIL
1197,14,Óleos e gorduras,7003801,LEITE DE COCO,Oil and fat,COCONUT MILK
1198,14,Óleos e gorduras,7010401,MAIONESE (MOLHO) LIGHT,Oil and fat,MAYONNAISE (SAUCE) LIGHT
1199,14,Óleos e gorduras,8400401,OLEO DE MILHO,Oil and fat,CORN OIL
1200,14,Óleos e gorduras,8500210,TORRESMO,Oil and fat,CRACKLING
1201,14,Óleos e gorduras,7103801,TOUCINHO,Oil and fat,TOUCINHO
1202,14,Óleos e gorduras,8400301,OLEO DE SOJA,Oil and fat,SOY OIL
1203,15,Bebidas,8216301,AGUA,Drinks,WATER
1204,15,Bebidas,8201004,AGUA MINERAL,Drinks,MINERAL WATER
1205,15,Bebidas,8501302,CAFE,Drinks,COFFEE
1206,15,Bebidas,8501303,CAFE COM LEITE,Drinks,COFFEE WITH MILK
1207,15,Bebidas,8202801,CHA MATE,Drinks,YERBA MATE TEA
1208,15,Bebidas,8217001,SUCO NATURAL DE FRUTA,Drinks,NATURAL FRUIT JUICE
1209,15,Bebidas,8216201,SUCO VERDE,Drinks,GREEN JUICE
1210,15,Bebidas,8206301,"CHA (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ET",Drinks,"CHA (BLACK, CHAMOMILE, CITRUS HERB, CAPIM LIMAO, ET"
1211,15,Bebidas,8500604,REFRESCO DE LARANJA,Drinks,ORANGE REFRESHMENT
1212,15,Bebidas,8500602,REFRESCO DE CAJU,Drinks,REFRESHMENT OF CASHEW
1213,15,Bebidas,8500401,SUCO,Drinks,JUICE
1214,15,Bebidas,8500407,SUCO DE LARANJA,Drinks,ORANGE JUICE
1215,15,Bebidas,7902303,ADES ORIGINAL,Drinks,ORIGINAL ADES
1216,15,Bebidas,8280001,AGUA COM LIMAO OU OUTRAS FRUTAS/ HORTALICAS,Drinks,WATER WITH LEMON OR OTHER FRUITS / VEGETABLES
1217,15,Bebidas,8202101,AGUA DE COCO,Drinks,COCONUT WATER
1218,15,Bebidas,8201005,AGUA MINERAL SEM GAS,Drinks,MINERAL WATER WITHOUT GAS
1219,15,Bebidas,7903110,BEBIDA ACHOCOLATADA,Drinks,ACHOCOLATED DRINK
1220,15,Bebidas,8205901,BEBIDA ENERGETICA,Drinks,ENERGY DRINK
1221,15,Bebidas,8300101,CERVEJA,Drinks,BEER
1222,15,Bebidas,8205201,"CHA DIET (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMA",Drinks,"CHA DIET (BLACK, CHAMOMILE, CITRUS HERB, CAPIM LIMA"
1223,15,Bebidas,8202701,CHA PRETO,Drinks,BLACK TEA
1224,15,Bebidas,8213301,"CHA VERDE, CHA BRANCO, CHA VERMELHO",Drinks,"GREEN CHA, WHITE CHA, RED CHA"
1225,15,Bebidas,8215901,"CHA, ERVAS NAO ESPECIFICADO",Drinks,"CHA, HERBS NOT SPECIFIED"
1226,15,Bebidas,8300201,CHOPP,Drinks,DRAFT BEER
1227,15,Bebidas,8200102,COCA COLA TRADICIONAL,Drinks,TRADITIONAL COCA COLA
1228,15,Bebidas,8200202,FANTA LARANJA TRADICIONAL,Drinks,TRADITIONAL ORANGE FANTA
1229,15,Bebidas,8207402,GUARANA DIET,Drinks,GUARANA DIET
1230,15,Bebidas,7903102,LEITE ACHOCOLATADO,Drinks,CHOCOLATE MILK
1231,15,Bebidas,7906802,LEITE ACHOCOLATADO DIET,Drinks,DIET ACHOCOLATED MILK
1232,15,Bebidas,8301901,LICOR DE QUALQUER SABOR,Drinks,LIQUOR OF ANY FLAVOR
1233,15,Bebidas,8216601,LIMONADA,Drinks,LEMONADE
1234,15,Bebidas,8202402,Q-SUCO,Drinks,Q-JUICE
1235,15,Bebidas,8500601,REFRESCO,Drinks,REFRESH
1236,15,Bebidas,8200308,REFRESCO DE GUARANA NATURAL,Drinks,NATURAL GUARANA REFRESHMENT
1237,15,Bebidas,8500609,REFRESCO TANG,Drinks,REFRESH TANG
1238,15,Bebidas,8200101,REFRIGERANTE DE COLA TRADICIONAL,Drinks,TRADITIONAL COLA REFRIGERANT
1239,15,Bebidas,8207401,REFRIGERANTE DE GUARANA DIET,Drinks,GUARANA DIET REFRIGERANT
1240,15,Bebidas,8200301,REFRIGERANTE DE GUARANA TRADICIONAL,Drinks,TRADITIONAL GUARANA REFRIGERANT
1241,15,Bebidas,8305701,"SIDRA COM FRUTAS, CIDRA COM FRUTAS",Drinks,"CIDER WITH FRUIT, CIDER WITH FRUIT"
1242,15,Bebidas,8500402,SUCO DE ABACAXI,Drinks,PINEAPPLE JUICE
1243,15,Bebidas,8500403,SUCO DE ACEROLA,Drinks,ACEROLA JUICE
1244,15,Bebidas,8280201,SUCO DE CAJA/ MANGABA/ TAPEREBA E OUTROS REGIONAIS,Drinks,CAJA JUICE / MANGABA / TAPEREBA AND OTHER REGIONALS
1245,15,Bebidas,8500406,SUCO DE GOIABA,Drinks,GUAVA'S JUICE
1246,15,Bebidas,8500413,SUCO DE MANGA,Drinks,MANGO JUICE
1247,15,Bebidas,8500414,SUCO DE MARACUJA,Drinks,PASSION FRUIT JUICE
1248,15,Bebidas,8280501,SUCO DE UVA,Drinks,GRAPE JUICE
1249,15,Bebidas,8202805,TERERE,Drinks,TERERE
1250,15,Bebidas,6900822,TODDYNHO,Drinks,CHOCOLATE MILK
1251,15,Bebidas,8302415,VINHO,Drinks,WINE
1252,15,Bebidas,8501305,CAFE TIPO CAPUCCINO,Drinks,CAPUCCINO TYPE COFFEE
1253,15,Bebidas,8501304,CAFE TIPO EXPRESSO,Drinks,COFFEE TYPE EXPRESS
1254,15,Bebidas,8202804,CHIMARRAO,Drinks,CHIMARRAO
1255,15,Bebidas,7903101,LEITE COM SABOR,Drinks,MILK WITH FLAVOR
1256,15,Bebidas,8500606,REFRESCO DE LIMAO,Drinks,LEMON REFRESHMENT
1257,15,Bebidas,8200211,REFRIGERANTE DE LARANJA TRADICIONAL,Drinks,TRADITIONAL ORANGE REFRIGERANT
1258,15,Bebidas,8200411,REFRIGERANTE DE LIMAO TRADICIONAL,Drinks,TRADITIONAL LEMON REFRIGERANT
1259,15,Bebidas,8203501,REFRIGERANTE NAO ESPECIFICADO,Drinks,REFRIGERANT NOT SPECIFIED
1260,15,Bebidas,8500404,SUCO DE BETERRABA,Drinks,BEET JUICE
1261,15,Bebidas,8500412,SUCO DE MAMAO,Drinks,MAMAO JUICE
1262,15,Bebidas,8500416,SUCO DE MORANGO,Drinks,STRAWBERRY JUICE
1263,15,Bebidas,8280401,SUCO DE TAMARINDO,Drinks,TAMARINDO JUICE
1264,15,Bebidas,8280101,SUCO INDUSTRIALIZADO,Drinks,INDUSTRIALIZED JUICE
1265,15,Bebidas,8217201,"SUCO NATURAL, MISTURA DE FRUTAS",Drinks,"NATURAL JUICE, FRUIT MIXTURE"
1266,15,Bebidas,8501308,CAFE CARIOCA,Drinks,CARIOCA COFFEE
1267,15,Bebidas,8200507,REFRIGERANTE DE UVA TRADICIONAL,Drinks,TRADITIONAL GRAPE REFRIGERANT
1268,15,Bebidas,8200407,SPRITE REFRIGERANTE TRADICIONAL,Drinks,SPRITE TRADITIONAL REFRIGERANT
1269,15,Bebidas,8500405,SUCO DE CUPUACU,Drinks,CUPUACU JUICE
1270,15,Bebidas,8500415,SUCO DE MELAO,Drinks,MELON JUICE
1271,15,Bebidas,8216101,SUCO DETOX,Drinks,DETOX JUICE
1272,15,Bebidas,8201007,AGUA MINERAL COM GAS,Drinks,CARBONATED MINERAL WATER
1273,15,Bebidas,8300302,CACHACA,Drinks,LIQUOR
1274,15,Bebidas,8501309,CAFE COM SUBSTITUTO DO LEITE,Drinks,COFFEE WITH MILK SUBSTITUTE
1275,15,Bebidas,8203603,CEVADA EM PO,Drinks,BARLEY IN PO
1276,15,Bebidas,7906702,LEITE ACHOCOLATADO LIGHT,Drinks,LIGHT ACHOCOLATED MILK
1277,15,Bebidas,8201104,MATE TRADICIONAL,Drinks,TRADITIONAL MATTE
1278,15,Bebidas,8201802,TUBAINA TRADICIONAL,Drinks,TRADITIONAL TUBA
1279,15,Bebidas,8280301,SUCO DE MELANCIA,Drinks,WATERMELON JUICE
1280,15,Bebidas,8216001,SUCO COUVE,Drinks,COUVE JUICE
1281,15,Bebidas,8204902,AGUA TONICA TRADICIONAL,Drinks,TRADITIONAL TONIC WATER
1282,15,Bebidas,8300501,BATIDA DE QUALQUER SABOR,Drinks,BEAT OF ANY FLAVOR
1283,15,Bebidas,8501306,CAFE CAPPUCINO DESCAFEINADO,Drinks,DECAFEED CAPPUCINO COFFEE
1284,15,Bebidas,8501307,CAFE CAPPUCINO LIGHT / DIET,Drinks,CAPPUCINO LIGHT / DIET COFFEE
1285,15,Bebidas,8501310,CAFE DESCAFEINADO,Drinks,DECAF COFFEE
1286,15,Bebidas,8302409,CAJUINA,Drinks,CAJUINA
1287,15,Bebidas,8202001,CALDO DE CANA,Drinks,SUGAR CANE
1288,15,Bebidas,8204503,CHOCOMILK,Drinks,CHOCOMILK
1289,15,Bebidas,8205803,GATORADE,Drinks,GATORADE
1290,15,Bebidas,6905702,GUARANA EM PO,Drinks,GUARANA IN PO
1291,15,Bebidas,8200302,GUARANA TRADICIONAL,Drinks,TRADITIONAL GUARANA
1292,15,Bebidas,8216501,ICE TEA TRADICIONAL,Drinks,TRADITIONAL ICE TEA
1293,15,Bebidas,7903109,LEITE AROMATIZADO,Drinks,FLAVORED MILK
1294,15,Bebidas,7902301,LEITE DE SOJA COM SABOR,Drinks,SOY MILK WITH FLAVOR
1295,15,Bebidas,7903501,LEITE DE SOJA EM PO,Drinks,SOY MILK IN PO
1296,15,Bebidas,7906901,LEITE DE SOJA EM PO LIGHT,Drinks,SOY MILK IN PO LIGHT
1297,15,Bebidas,8200801,REFRIGERANTE DE COLA DIET,Drinks,DIET GLUE REFRIGERANT
1298,15,Bebidas,8500410,SUCO DE LARANJA E CENOURA,Drinks,ORANGE AND CARROT JUICE
1299,15,Bebidas,8500417,SUCO DE PESSEGO,Drinks,PEACH JUICE
1300,15,Bebidas,8217101,SUCO NATURAL DE VEGETAIS,Drinks,NATURAL VEGETABLE JUICE
1301,15,Bebidas,8217301,"SUCO NATURAL, MISTURA DE FRUTAS E VEGETAIS",Drinks,"NATURAL JUICE, MIXTURE OF FRUITS AND VEGETABLES"
1302,15,Bebidas,8205805,BEBIDA ISOTONICA,Drinks,ISOTONIC DRINK
1303,15,Bebidas,8501311,CAFE EXPRESSO DESCAFEINADO,Drinks,DECAFEED EXPRESS COFFEE
1304,15,Bebidas,8215801,"CHA VERDE, BRANCO OU VERMELHO DIET OU LIGHT",Drinks,"GREEN, WHITE OR RED DIET OR LIGHT CHA"
1305,15,Bebidas,8205801,ENERGETICO,Drinks,ENERGETIC
1306,15,Bebidas,8200505,FANTA UVA TRADICIONAL,Drinks,TRADITIONAL GRAPE FANTA
1307,15,Bebidas,8202002,GARAPA,Drinks,GARAPA
1308,15,Bebidas,8216701,SUBSTITUTO DE CAFE NAO ESPECIFICADO,Drinks,COFFEE SUBSTITUTE NOT SPECIFIED
1309,15,Bebidas,8500408,SUCO DE LARANJA COM BANANA,Drinks,ORANGE JUICE WITH BANANA
1310,15,Bebidas,8500409,SUCO DE LARANJA E BETERRABA,Drinks,ORANGE AND BEET JUICE
1311,15,Bebidas,8201015,AGUA MINERAL GASEIFICADA COM SUMO DE FRUTA,Drinks,MINERAL WATER SPARKLED WITH FRUIT JUICE
1312,15,Bebidas,8303501,BEBIDA ALCOOLICA,Drinks,ALCOHOLIC BEVERAGE
1313,15,Bebidas,8302901,COQUETEL DE FRUTAS,Drinks,FRUIT COCKTAIL
1314,15,Bebidas,7906801,LEITE COM SABOR DIET,Drinks,MILK WITH DIET FLAVOR
1315,15,Bebidas,8500607,REFRESCO CLIGHT,Drinks,REFRESCO CLIGHT
1316,15,Bebidas,8500605,REFRESCO DE MARACUJA,Drinks,PASSION FRUIT
1317,15,Bebidas,8213601,SUCO DE CLOROFILA,Drinks,CHLOROPHYLL JUICE
1318,15,Bebidas,8500411,SUCO DE LARANJA CENOURA E BETERRABA,Drinks,CARROT ORANGE AND BEET JUICE
1319,15,Bebidas,8305901,VINHO SEM ALCOOL,Drinks,WINE WITHOUT ALCOHOL
1320,15,Bebidas,8207501,REFRIGERANTE DE LIMAO LIGHT,Drinks,LIGHT LEMON REFRIGERANT
1321,15,Bebidas,8500608,REFRESCO DE GUARANA NATURAL LIGHT / DIET,Drinks,NATURAL GUARANA REFRESHMENT LIGHT / DIET
1322,15,Bebidas,8217401,TAMPICO,Drinks,TAMPICO
1323,15,Bebidas,8200702,COCA COLA LIGHT,Drinks,COCA COLA LIGHT
1324,15,Bebidas,8201601,REFRIGERANTE DE GUARANA LIGHT,Drinks,GUARANA LIGHT REFRIGERANT
1325,15,Bebidas,8301002,WHISKY,Drinks,WHISKY
1326,15,Bebidas,8201017,"BEBIDA REFRIGERANTE, TIPO H2O",Drinks,"REFRIGERANT DRINK, TYPE H2O"
1327,15,Bebidas,8303101,CAIPIRINHA,Drinks,CAIPIRINHA
1328,15,Bebidas,8303301,CERVEJA SEM ALCOOL,Drinks,LIGHT BEER
1329,15,Bebidas,8304901,COQUETEL DE FRUTAS COM ALCOOL,Drinks,FRUIT COCKTAIL WITH ALCOHOL
1330,15,Bebidas,8301203,ESPUMANTE,Drinks,SPARKLING WINE
1331,15,Bebidas,8202403,Q-REFRESKO,Drinks,Q-REFRESKO
1332,15,Bebidas,8200701,REFRIGERANTE DE COLA LIGHT,Drinks,LIGHT COLA REFRIGERANT
1333,15,Bebidas,8305501,SAKE / SAQUE,Drinks,SAKE
1334,15,Bebidas,8305001,COQUETEL DE FRUTAS SEM ALCOOL,Drinks,FRUIT COCKTAIL WITHOUT ALCOHOL
1335,15,Bebidas,8201602,GUARANA LIGHT,Drinks,GUARANA LIGHT
1336,15,Bebidas,8207601,REFRIGERANTE DE LIMAO DIET,Drinks,DIET LEMON REFRIGERANT
1337,15,Bebidas,8207701,REFRIGERANTE DE UVA DIET / LIGHT,Drinks,DIET / LIGHT GRAPE REFRIGERANT
1338,15,Bebidas,8301001,UISQUE,Drinks,WHISKEY
1339,15,Bebidas,8301301,VERMUTE,Drinks,VERMOUTH
1340,15,Bebidas,8300801,VODKA,Drinks,VODKA
1341,15,Bebidas,8300301,AGUARDENTE,Drinks,HOLDER
1342,15,Bebidas,8300701,RUM,Drinks,RUM
1343,15,Bebidas,8305801,VINHO QUENTE,Drinks,HOT WINE
1344,15,Bebidas,7906710,BEBIDA ACHOCOLATADA LIGHT,Drinks,LIGHT ACHOCOLATED DRINK
1345,15,Bebidas,8303102,CAIPIVODKA,Drinks,CAIPIVODKA
1346,15,Bebidas,8500603,REFRESCO DE GROSELHA,Drinks,COURSE REFRESHMENT
1347,15,Bebidas,8304601,QUENTAO,Drinks,QUENTÃO
1348,15,Bebidas,8301601,CONHAQUE,Drinks,BRANDY
1349,15,Bebidas,8215701,CHA PRETO DESCAFEINADO,Drinks,DECAFEED BLACK CHA
1350,15,Bebidas,8212802,MATE DIET,Drinks,MATE DIET
1351,15,Bebidas,8305401,PONCHE COM FRUTAS,Drinks,PONCHE WITH FRUITS
1352,15,Bebidas,8200208,SUKITA TRADICIONAL,Drinks,TRADITIONAL SUKITA
1353,15,Bebidas,8211102,Q-SUCO DIET,Drinks,Q-JUICE DIET
1354,15,Bebidas,8500418,SUCO DE PESSEGO EM CALDA,Drinks,PEACH JUICE IN SAUCE
1355,15,Bebidas,6910322,TODDYNHO DIET,Drinks,TODDYNHO DIET
1356,15,Bebidas,8211002,Q-SUCO LIGHT,Drinks,Q-JUICE LIGHT
1357,15,Bebidas,8212902,AGUA TONICA DIET,Drinks,DIET TONIC WATER
1358,15,Bebidas,8302416,CATUABA,Drinks,CATUABA
1359,15,Bebidas,8305201,DRINK - MISTURA DE BEBIDAS,Drinks,DRINK - BEVERAGE MIXTURE
1360,15,Bebidas,8201511,REFRIGERANTE DE LARANJA DIET,Drinks,DIET ORANGE REFRIGERANT
1361,15,Bebidas,8301202,SIDRA CHAMPANHE,Drinks,SIDRA CHAMPANHE
1362,15,Bebidas,8202803,ERVA MATE,Drinks,MATE HERB
1363,15,Bebidas,8209002,AGUA TONICA LIGHT,Drinks,WATER TONIC LIGHT
1364,15,Bebidas,8301201,CHAMPANHE,Drinks,CHAMPAGNE
1365,15,Bebidas,8301701,DRINK DREHER,Drinks,DRINK DREHER
1366,16,"Pizzas, salgados e sanduíches",8500202,"PASTEL (QUEIJO, CARNE, PALMITO, ETC)","Pizzas, snacks and sandwiches","PASTEL (CHEESE, MEAT, PALMITE, ETC)"
1367,16,"Pizzas, salgados e sanduíches",8500363,PAO COM QUEIJO,"Pizzas, snacks and sandwiches",BREAD WITH CHEESE
1368,16,"Pizzas, salgados e sanduíches",8500313,MISTO QUENTE OU FRIO,"Pizzas, snacks and sandwiches",MIXED HOT OR COLD
1369,16,"Pizzas, salgados e sanduíches",8500336,PAO COM QUEIJO E PRESUNTO,"Pizzas, snacks and sandwiches",BREAD WITH CHEESE AND HAM
1370,16,"Pizzas, salgados e sanduíches",8500302,CACHORRO QUENTE,"Pizzas, snacks and sandwiches",HOT DOG
1371,16,"Pizzas, salgados e sanduíches",8510101,CACHORRO QUENTE COMPLETO,"Pizzas, snacks and sandwiches",COMPLETE HOT DOG
1372,16,"Pizzas, salgados e sanduíches",8505801,CUSCUZ PAULISTA,"Pizzas, snacks and sandwiches",COUSCOUS PAULISTA
1373,16,"Pizzas, salgados e sanduíches",8500206,"EMPADA (QUEIJO, CARNE, CAMARAO, ETC)","Pizzas, snacks and sandwiches","EMPADA (CHEESE, MEAT, SHRIMP, ETC)"
1374,16,"Pizzas, salgados e sanduíches",8505901,"EMPADAO (QUEIJO, FRANGO, CAMARAO, PALMITO, ETC)","Pizzas, snacks and sandwiches","EMPADAO (CHEESE, CHICKEN, SHRIMP, PALMITO, ETC)"
1375,16,"Pizzas, salgados e sanduíches",8500227,ENROLADINHO,"Pizzas, snacks and sandwiches",WALLPAPER
1376,16,"Pizzas, salgados e sanduíches",8500303,HAMBURGUER (SANDUICHE),"Pizzas, snacks and sandwiches",HAMBURGUER (SANDWICH)
1377,16,"Pizzas, salgados e sanduíches",8500341,PAO COM CARNE ASSADA,"Pizzas, snacks and sandwiches",BREAD WITH BAKED MEAT
1378,16,"Pizzas, salgados e sanduíches",8500347,PAO COM CARNE DE PORCO,"Pizzas, snacks and sandwiches",BREAD WITH PORK
1379,16,"Pizzas, salgados e sanduíches",8500337,PAO COM MORTADELA,"Pizzas, snacks and sandwiches",BREAD WITH MORTADELLA
1380,16,"Pizzas, salgados e sanduíches",8570330,PAO COM OVO,"Pizzas, snacks and sandwiches",BREAD WITH EGG
1381,16,"Pizzas, salgados e sanduíches",8500334,PAO COM SALAME,"Pizzas, snacks and sandwiches",BREAD WITH SALAMI
1382,16,"Pizzas, salgados e sanduíches",8000801,PAO DE QUEIJO,"Pizzas, snacks and sandwiches",CHEESE BREAD
1383,16,"Pizzas, salgados e sanduíches",8509901,"PASTEL DE FORNO/ PASTEL ASSADO  (QUEIJO, CARNE, PALM","Pizzas, snacks and sandwiches","OVEN PASTEL / BAKED PASTEL (CHEESE, MEAT, PALM"
1384,16,"Pizzas, salgados e sanduíches",8500914,PIZZA CALABREZA,"Pizzas, snacks and sandwiches",PIZZA CALABREZA
1385,16,"Pizzas, salgados e sanduíches",8500917,PIZZA PORTUGUESA,"Pizzas, snacks and sandwiches",PORTUGUESE PIZZA
1386,16,"Pizzas, salgados e sanduíches",8500364,QUEIJO QUENTE,"Pizzas, snacks and sandwiches",HOT CHEESE
1387,16,"Pizzas, salgados e sanduíches",8500201,SALGADINHO,"Pizzas, snacks and sandwiches",SALAD
1388,16,"Pizzas, salgados e sanduíches",8500340,SANDUICHE DE CARNE ASSADA,"Pizzas, snacks and sandwiches",ROASTED MEAT SANDWICH
1389,16,"Pizzas, salgados e sanduíches",8500319,SANDUICHE DE MORTADELA,"Pizzas, snacks and sandwiches",BOLOGNA SANDWICH
1390,16,"Pizzas, salgados e sanduíches",8500333,SANDUICHE DE QUEIJO,"Pizzas, snacks and sandwiches",CHEESE SANDWICH
1391,16,"Pizzas, salgados e sanduíches",8500318,SANDUICHE DE QUEIJO PRATO COM PRESUNTO,"Pizzas, snacks and sandwiches",CHEESE SANDWICH PLATE WITH HAM
1392,16,"Pizzas, salgados e sanduíches",8500323,SANDUICHE NATURAL,"Pizzas, snacks and sandwiches",NATURAL SANDWICH
1393,16,"Pizzas, salgados e sanduíches",8500360,X-BACON,"Pizzas, snacks and sandwiches",X BACON
1394,16,"Pizzas, salgados e sanduíches",8500362,X-TUDO,"Pizzas, snacks and sandwiches",X-EVERYTHING
1395,16,"Pizzas, salgados e sanduíches",8500205,COXINHA,"Pizzas, snacks and sandwiches",DRUMSTICK
1396,16,"Pizzas, salgados e sanduíches",8500226,ESFIRRA DE FRANGO,"Pizzas, snacks and sandwiches",CHICKEN SPHERE
1397,16,"Pizzas, salgados e sanduíches",6502603,MINI PASTEL,"Pizzas, snacks and sandwiches",MINI PASTEL
1398,16,"Pizzas, salgados e sanduíches",8500335,PAO COM PRESUNTO,"Pizzas, snacks and sandwiches",BREAD AND HAM
1399,16,"Pizzas, salgados e sanduíches",8580501,PAO COM TUCUMA,"Pizzas, snacks and sandwiches",PAO WITH TUCUMA
1400,16,"Pizzas, salgados e sanduíches",8500903,PIZZA,"Pizzas, snacks and sandwiches",PIZZA
1401,16,"Pizzas, salgados e sanduíches",8500927,PIZZA DE QUEIJOS,"Pizzas, snacks and sandwiches",CHEESE PIZZA
1402,16,"Pizzas, salgados e sanduíches",8500211,QUIBE,"Pizzas, snacks and sandwiches",FRIED MEAT BALLS
1403,16,"Pizzas, salgados e sanduíches",8500207,"RISSOLE / RIZOLE  (QUEIJO, CARNE, CAMARAO, ETC)","Pizzas, snacks and sandwiches","RISSOLE / RIZOLE (CHEESE, MEAT, SHRIMP, ETC)"
1404,16,"Pizzas, salgados e sanduíches",8500317,SANDUICHE DE PRESUNTO,"Pizzas, snacks and sandwiches",HAM SANDWICH
1405,16,"Pizzas, salgados e sanduíches",8500315,SANDUICHE DE QUEIJO PRATO,"Pizzas, snacks and sandwiches",CHEESE SANDWICH PLATE
1406,16,"Pizzas, salgados e sanduíches",8582102,TORTA DE FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",CHICKEN OR CHICKEN PIE
1407,16,"Pizzas, salgados e sanduíches",8003601,TORTAS SALGADAS DE QUALQUER SABOR,"Pizzas, snacks and sandwiches",SALTED PIES OF ANY FLAVOR
1408,16,"Pizzas, salgados e sanduíches",8510301,X-SALADA,"Pizzas, snacks and sandwiches",X-SALAD
1409,16,"Pizzas, salgados e sanduíches",8500307,BAURU,"Pizzas, snacks and sandwiches",BAURU
1410,16,"Pizzas, salgados e sanduíches",8500339,PAO COM ATUM,"Pizzas, snacks and sandwiches",BREAD WITH TUNA
1411,16,"Pizzas, salgados e sanduíches",8500349,PAO COM FRANGO,"Pizzas, snacks and sandwiches",BREAD WITH CHICKEN
1412,16,"Pizzas, salgados e sanduíches",8500915,PIZZA MUCARELA / MUSSARELA,"Pizzas, snacks and sandwiches",PIZZA MUCARELA / MUSSARELA
1413,16,"Pizzas, salgados e sanduíches",8002101,ROSCA SALGADA,"Pizzas, snacks and sandwiches",SALTED THREAD
1414,16,"Pizzas, salgados e sanduíches",8500332,SANDUICHE BAURU,"Pizzas, snacks and sandwiches",SANDUICHE BAURU
1415,16,"Pizzas, salgados e sanduíches",8500348,SANDUICHE DE FRANGO,"Pizzas, snacks and sandwiches",CHICKEN SANDWICH
1416,16,"Pizzas, salgados e sanduíches",8582109,TORTA DE PEIXE / ATUM / SARDINHA,"Pizzas, snacks and sandwiches",FISH / TUNA / SARDINE PIE
1417,16,"Pizzas, salgados e sanduíches",8500228,BOLINHO DE AIPIM,"Pizzas, snacks and sandwiches",AIPIM COOKIE
1418,16,"Pizzas, salgados e sanduíches",8500223,ESFIRRA DE CARNE,"Pizzas, snacks and sandwiches",BEEF SPRAY
1419,16,"Pizzas, salgados e sanduíches",8500932,PIZZA DE FRANGO COM CATUPIRY,"Pizzas, snacks and sandwiches",CHEESE AND CHICKEN PIZZA
1420,16,"Pizzas, salgados e sanduíches",8500331,"SANDUICHE PRESUNTO, QUEIJO E TOMATE","Pizzas, snacks and sandwiches","HAM, CHEESE AND TOMATO SANDWICH"
1421,16,"Pizzas, salgados e sanduíches",8080104,TAPIOCA RECHEADA COM CARNE E QUEIJO,"Pizzas, snacks and sandwiches",TAPIOCA STUFFED WITH MEAT AND CHEESE
1422,16,"Pizzas, salgados e sanduíches",8080102,TAPIOCA RECHEIO NAO-ESPECIFICADO,"Pizzas, snacks and sandwiches",TAPIOCA FILLING NON-SPECIFIED
1423,16,"Pizzas, salgados e sanduíches",8500308,AMERICANO,"Pizzas, snacks and sandwiches",AMERICAN
1424,16,"Pizzas, salgados e sanduíches",8579053,BOLINHA DE QUEIJO,"Pizzas, snacks and sandwiches",CHEESE BALL
1425,16,"Pizzas, salgados e sanduíches",8505507,BOLO DE AIPIM / MANDIOCA / MACAXERA COM FRANGO OU GA,"Pizzas, snacks and sandwiches",AIPIM CAKE / CASSAVA / MACAXERA WITH CHICKEN OR GA
1426,16,"Pizzas, salgados e sanduíches",8579057,BOLO DE BATATA COM FRANGO OU GALINHA,"Pizzas, snacks and sandwiches",POTATO CAKE WITH CHICKEN OR CHICKEN
1427,16,"Pizzas, salgados e sanduíches",8500328,CACHORRO QUENTE DE FORNO,"Pizzas, snacks and sandwiches",OVEN HOT-DOG
1428,16,"Pizzas, salgados e sanduíches",8500910,CALZONE,"Pizzas, snacks and sandwiches",CALZONE
1429,16,"Pizzas, salgados e sanduíches",8013901,CROISSANT COM RECHEIO SALGADO,"Pizzas, snacks and sandwiches",CROISSANT WITH SALTED FILLING
1430,16,"Pizzas, salgados e sanduíches",8500203,CROQUETE,"Pizzas, snacks and sandwiches",CROQUET
1431,16,"Pizzas, salgados e sanduíches",8500222,ESFIRRA,"Pizzas, snacks and sandwiches",SFIHA
1432,16,"Pizzas, salgados e sanduíches",8580401,PAO COM LINGUICA,"Pizzas, snacks and sandwiches",BREAD WITH SAUSAGE
1433,16,"Pizzas, salgados e sanduíches",8500351,PAO COM PEITO DE PERU,"Pizzas, snacks and sandwiches",BREAD WITH PERU BREAST
1434,16,"Pizzas, salgados e sanduíches",8510002,PASTEL DE FORNO INTEGRAL / PASTEL ASSADO INTEGRAL  (,"Pizzas, snacks and sandwiches",INTEGRAL OVEN PASTEL / INTEGRAL ROAST PASTEL (
1435,16,"Pizzas, salgados e sanduíches",8500934,"PIZZA DE PEIXE (ATUM, SALMAO, SARDINHA)","Pizzas, snacks and sandwiches","FISH PIZZA (TUNA, SALMON, SARDINES)"
1436,16,"Pizzas, salgados e sanduíches",8582301,ROCAMBOLE SALGADO,"Pizzas, snacks and sandwiches",ROULADE SALGADO
1437,16,"Pizzas, salgados e sanduíches",8004813,ROSCA RECHEADA,"Pizzas, snacks and sandwiches",FILLED THREAD
1438,16,"Pizzas, salgados e sanduíches",8570331,SANDUICHE DE OVO,"Pizzas, snacks and sandwiches",EGG SANDWICH
1439,16,"Pizzas, salgados e sanduíches",8500350,SANDUICHE DE PEITO DE PERU,"Pizzas, snacks and sandwiches",PERU BREAST SANDWICH
1440,16,"Pizzas, salgados e sanduíches",8500316,SANDUICHE DE SALAME,"Pizzas, snacks and sandwiches",SALAMI SANDWICH
